slice_file_name,fsID,start,end,salience,fold,classID,class
105029-7-4-3.wav,105029,136.26,140.26,1,9,7,jackhammer
105088-3-0-10.wav,105088,5,9,1,9,3,dog_bark
105088-3-0-11.wav,105088,5.5,9.5,1,9,3,dog_bark
105088-3-0-19.wav,105088,9.5,13.5,1,9,3,dog_bark
105088-3-0-8.wav,105088,4,8,1,9,3,dog_bark
105289-8-0-0.wav,105289,26.32,30.32,2,7,8,siren
105289-8-0-1.wav,105289,26.82,30.82,2,7,8,siren
105289-8-0-2.wav,105289,27.32,31.32,2,7,8,siren
105289-8-0-3.wav,105289,27.82,31.82,2,7,8,siren
105289-8-0-4.wav,105289,28.32,32.32,2,7,8,siren
105289-8-0-5.wav,105289,28.82,32.82,2,7,8,siren
105289-8-1-0.wav,105289,40.43,44.43,1,7,8,siren
105289-8-1-1.wav,105289,40.93,44.93,1,7,8,siren
105289-8-1-2.wav,105289,41.43,45.43,1,7,8,siren
105289-8-1-3.wav,105289,41.93,45.93,1,7,8,siren
105289-8-1-4.wav,105289,42.43,46.43,1,7,8,siren
105289-8-2-0.wav,105289,53.01,57.01,2,7,8,siren
105289-8-2-1.wav,105289,53.51,57.51,2,7,8,siren
105289-8-2-2.wav,105289,54.01,58.01,2,7,8,siren
105289-8-2-3.wav,105289,54.51,58.51,2,7,8,siren
105289-8-2-4.wav,105289,55.01,59.01,2,7,8,siren
105289-8-2-5.wav,105289,55.51,59.51,2,7,8,siren
105289-8-2-6.wav,105289,56.01,60.01,2,7,8,siren
105289-8-2-7.wav,105289,56.51,60.51,2,7,8,siren
105319-3-0-22.wav,105319,11,15,2,6,3,dog_bark
105319-3-0-29.wav,105319,14.5,18.5,2,6,3,dog_bark
105319-3-0-39.wav,105319,19.5,23.5,2,6,3,dog_bark
105415-2-0-1.wav,105415,0.5,4.5,1,1,2,children_playing
105415-2-0-15.wav,105415,7.5,11.5,1,1,2,children_playing
105415-2-0-19.wav,105415,9.5,13.5,1,1,2,children_playing
105415-2-0-21.wav,105415,10.5,14.5,1,1,2,children_playing
105415-2-0-24.wav,105415,12,16,1,1,2,children_playing
105415-2-0-4.wav,105415,2,6,1,1,2,children_playing
105415-2-0-6.wav,105415,3,7,1,1,2,children_playing
105415-2-0-8.wav,105415,4,8,1,1,2,children_playing
105425-9-0-1.wav,105425,0.5,4.5,1,5,9,street_music
105425-9-0-10.wav,105425,5,9,1,5,9,street_music
105425-9-0-12.wav,105425,6,10,1,5,9,street_music
105425-9-0-13.wav,105425,6.5,10.5,1,5,9,street_music
105425-9-0-14.wav,105425,7,11,1,5,9,street_music
105425-9-0-23.wav,105425,11.5,15.5,1,5,9,street_music
106014-5-0-0.wav,106014,4.4,8.4,1,10,5,engine_idling
106014-5-0-1.wav,106014,4.9,8.9,1,10,5,engine_idling
106014-5-0-2.wav,106014,5.4,9.4,1,10,5,engine_idling
106014-5-0-3.wav,106014,5.9,9.9,1,10,5,engine_idling
106014-5-0-4.wav,106014,6.4,10.4,1,10,5,engine_idling
106015-5-0-0.wav,106015,3.48,7.48,1,2,5,engine_idling
106015-5-0-1.wav,106015,3.98,7.98,1,2,5,engine_idling
106015-5-0-10.wav,106015,8.48,12.48,1,2,5,engine_idling
106015-5-0-11.wav,106015,8.98,12.98,1,2,5,engine_idling
106015-5-0-12.wav,106015,9.48,13.48,1,2,5,engine_idling
106015-5-0-13.wav,106015,9.98,13.98,1,2,5,engine_idling
106015-5-0-14.wav,106015,10.48,14.48,1,2,5,engine_idling
106015-5-0-15.wav,106015,10.98,14.98,1,2,5,engine_idling
106015-5-0-16.wav,106015,11.48,15.48,1,2,5,engine_idling
106015-5-0-17.wav,106015,11.98,15.98,1,2,5,engine_idling
106015-5-0-18.wav,106015,12.48,16.48,1,2,5,engine_idling
106015-5-0-19.wav,106015,12.98,16.98,1,2,5,engine_idling
106015-5-0-2.wav,106015,4.48,8.48,1,2,5,engine_idling
106015-5-0-20.wav,106015,13.48,17.48,1,2,5,engine_idling
106015-5-0-3.wav,106015,4.98,8.98,1,2,5,engine_idling
106015-5-0-4.wav,106015,5.48,9.48,1,2,5,engine_idling
106015-5-0-5.wav,106015,5.98,9.98,1,2,5,engine_idling
106015-5-0-6.wav,106015,6.48,10.48,1,2,5,engine_idling
106015-5-0-7.wav,106015,6.98,10.98,1,2,5,engine_idling
106015-5-0-8.wav,106015,7.48,11.48,1,2,5,engine_idling
106015-5-0-9.wav,106015,7.98,11.98,1,2,5,engine_idling
106486-5-0-0.wav,106486,0,4,1,6,5,engine_idling
106486-5-0-1.wav,106486,0.5,4.5,1,6,5,engine_idling
106486-5-0-2.wav,106486,1,5,1,6,5,engine_idling
106487-5-0-0.wav,106487,0,4,1,5,5,engine_idling
106487-5-0-1.wav,106487,0.5,4.5,1,5,5,engine_idling
106487-5-0-2.wav,106487,1,5,1,5,5,engine_idling
106905-5-0-0.wav,106905,55.01,59.01,2,8,5,engine_idling
106905-5-0-1.wav,106905,55.51,59.51,2,8,5,engine_idling
106905-5-0-2.wav,106905,56.01,60.01,2,8,5,engine_idling
106905-8-0-0.wav,106905,43.64,47.64,2,1,8,siren
106905-8-0-1.wav,106905,44.14,48.14,2,1,8,siren
106905-8-0-2.wav,106905,44.64,48.64,2,1,8,siren
106905-8-0-3.wav,106905,45.14,49.14,2,1,8,siren
106955-6-0-0.wav,106955,0.5,1.65,1,9,6,gun_shot
107090-1-0-0.wav,107090,25.5,26.1,2,8,1,car_horn
107090-1-1-0.wav,107090,29.72,30.55,2,8,1,car_horn
107190-3-0-0.wav,107190,0,0.79,1,8,3,dog_bark
107228-5-0-0.wav,107228,3.13,7.13,1,3,5,engine_idling
107228-5-0-1.wav,107228,3.63,7.63,1,3,5,engine_idling
107228-5-0-2.wav,107228,4.13,8.13,1,3,5,engine_idling
107228-5-0-3.wav,107228,4.63,8.63,1,3,5,engine_idling
107228-5-0-4.wav,107228,5.13,9.13,1,3,5,engine_idling
107228-5-0-5.wav,107228,5.63,9.63,1,3,5,engine_idling
107228-5-0-6.wav,107228,6.13,10.13,1,3,5,engine_idling
107228-5-0-7.wav,107228,6.63,10.63,1,3,5,engine_idling
107357-8-0-0.wav,107357,0,4,2,7,8,siren
107357-8-0-1.wav,107357,0.5,4.5,2,7,8,siren
107357-8-0-2.wav,107357,1,5,2,7,8,siren
107357-8-0-3.wav,107357,1.5,5.5,2,7,8,siren
107357-8-0-4.wav,107357,2,6,2,7,8,siren
107357-8-0-5.wav,107357,2.5,6.5,2,7,8,siren
107357-8-0-6.wav,107357,3,7,2,7,8,siren
107357-8-0-7.wav,107357,3.5,7.5,2,7,8,siren
107357-8-0-8.wav,107357,4,8,2,7,8,siren
107357-8-1-0.wav,107357,159.02,163.02,2,7,8,siren
107357-8-1-1.wav,107357,159.52,163.52,2,7,8,siren
107357-8-1-10.wav,107357,164.02,168.02,2,7,8,siren
107357-8-1-11.wav,107357,164.52,168.52,2,7,8,siren
107357-8-1-12.wav,107357,165.02,169.02,2,7,8,siren
107357-8-1-13.wav,107357,165.52,169.52,2,7,8,siren
107357-8-1-14.wav,107357,166.02,170.02,2,7,8,siren
107357-8-1-15.wav,107357,166.52,170.52,2,7,8,siren
107357-8-1-16.wav,107357,167.02,171.02,2,7,8,siren
107357-8-1-17.wav,107357,167.52,171.52,2,7,8,siren
107357-8-1-18.wav,107357,168.02,172.02,2,7,8,siren
107357-8-1-2.wav,107357,160.02,164.02,2,7,8,siren
107357-8-1-3.wav,107357,160.52,164.52,2,7,8,siren
107357-8-1-4.wav,107357,161.02,165.02,2,7,8,siren
107357-8-1-5.wav,107357,161.52,165.52,2,7,8,siren
107357-8-1-6.wav,107357,162.02,166.02,2,7,8,siren
107357-8-1-7.wav,107357,162.52,166.52,2,7,8,siren
107357-8-1-8.wav,107357,163.02,167.02,2,7,8,siren
107357-8-1-9.wav,107357,163.52,167.52,2,7,8,siren
107653-9-0-12.wav,107653,6,10,2,4,9,street_music
107653-9-0-14.wav,107653,7,11,2,4,9,street_music
107653-9-0-18.wav,107653,9,13,2,4,9,street_music
107653-9-0-3.wav,107653,1.5,5.5,2,4,9,street_music
107653-9-0-5.wav,107653,2.5,6.5,2,4,9,street_music
107653-9-0-7.wav,107653,3.5,7.5,2,4,9,street_music
107842-4-0-0.wav,107842,1.16,5.16,1,6,4,drilling
107842-4-0-1.wav,107842,1.66,5.66,1,6,4,drilling
107842-4-0-2.wav,107842,2.16,6.16,1,6,4,drilling
107842-4-1-0.wav,107842,11.63,13.39,1,6,4,drilling
107842-4-2-0.wav,107842,13.81,17.81,1,6,4,drilling
107842-4-2-1.wav,107842,14.31,18.31,1,6,4,drilling
107842-4-2-2.wav,107842,14.81,18.81,1,6,4,drilling
107842-4-2-3.wav,107842,15.31,19.31,1,6,4,drilling
107842-4-2-4.wav,107842,15.81,19.81,1,6,4,drilling
107842-4-3-0.wav,107842,26.09,27.9,1,6,4,drilling
108041-9-0-11.wav,108041,5.5,9.5,1,1,9,street_music
108041-9-0-2.wav,108041,1,5,1,1,9,street_music
108041-9-0-4.wav,108041,2,6,1,1,9,street_music
108041-9-0-5.wav,108041,2.5,6.5,1,1,9,street_music
108041-9-0-6.wav,108041,3,7,1,1,9,street_music
108041-9-0-7.wav,108041,3.5,7.5,1,1,9,street_music
108041-9-0-9.wav,108041,4.5,8.5,1,1,9,street_music
108187-3-2-0.wav,108187,15.75,16.25,2,2,3,dog_bark
108187-3-3-0.wav,108187,18.01,19.09,2,2,3,dog_bark
108187-3-4-0.wav,108187,24.91,26.3,2,2,3,dog_bark
108187-3-6-0.wav,108187,31.56,33.27,2,2,3,dog_bark
108357-9-0-15.wav,108357,7.5,11.5,1,5,9,street_music
108357-9-0-2.wav,108357,1,5,1,5,9,street_music
108357-9-0-27.wav,108357,13.5,17.5,1,5,9,street_music
108357-9-0-30.wav,108357,15,19,1,5,9,street_music
108357-9-0-44.wav,108357,22,26,1,5,9,street_music
108357-9-0-49.wav,108357,24.5,28.5,1,5,9,street_music
108362-2-0-11.wav,108362,5.5,9.5,1,1,2,children_playing
108362-2-0-12.wav,108362,6,10,1,1,2,children_playing
108362-2-0-21.wav,108362,10.5,14.5,1,1,2,children_playing
108362-2-0-23.wav,108362,11.5,15.5,1,1,2,children_playing
108362-2-0-29.wav,108362,14.5,18.5,1,1,2,children_playing
108362-2-0-30.wav,108362,15,19,1,1,2,children_playing
108362-2-0-7.wav,108362,3.5,7.5,1,1,2,children_playing
108362-2-0-9.wav,108362,4.5,8.5,1,1,2,children_playing
108638-9-0-0.wav,108638,0,4,1,6,9,street_music
108638-9-0-1.wav,108638,0.5,4.5,1,6,9,street_music
108638-9-0-2.wav,108638,1,5,1,6,9,street_music
108638-9-0-4.wav,108638,2,6,1,6,9,street_music
108638-9-0-5.wav,108638,2.5,6.5,1,6,9,street_music
108638-9-0-6.wav,108638,3,7,1,6,9,street_music
109233-3-0-3.wav,109233,16.95,20.95,1,6,3,dog_bark
109233-3-0-4.wav,109233,17.45,21.45,1,6,3,dog_bark
109233-3-0-5.wav,109233,17.95,21.95,1,6,3,dog_bark
109233-3-0-6.wav,109233,18.45,22.45,1,6,3,dog_bark
109263-9-0-34.wav,109263,17,21,1,5,9,street_music
109263-9-0-39.wav,109263,19.5,23.5,1,5,9,street_music
109263-9-0-54.wav,109263,27,31,1,5,9,street_music
109263-9-0-61.wav,109263,30.5,34.5,1,5,9,street_music
109263-9-0-78.wav,109263,39,43,1,5,9,street_music
109703-2-0-134.wav,109703,67,71,2,2,2,children_playing
109703-2-0-14.wav,109703,7,11,2,2,2,children_playing
109703-2-0-153.wav,109703,76.5,80.5,2,2,2,children_playing
109703-2-0-29.wav,109703,14.5,18.5,2,2,2,children_playing
109703-2-0-32.wav,109703,16,20,2,2,2,children_playing
109703-2-0-48.wav,109703,24,28,2,2,2,children_playing
109703-2-0-50.wav,109703,25,29,2,2,2,children_playing
109711-3-1-0.wav,109711,3.33,5.7,1,4,3,dog_bark
109711-3-2-4.wav,109711,14,18,1,4,3,dog_bark
109711-3-2-6.wav,109711,15,19,1,4,3,dog_bark
110134-3-0-0.wav,110134,0,1.13,1,8,3,dog_bark
110371-3-0-1.wav,110371,0.79,4.79,1,5,3,dog_bark
110371-3-1-0.wav,110371,15.27,19.27,1,5,3,dog_bark
110371-3-1-1.wav,110371,15.77,19.77,1,5,3,dog_bark
110389-3-0-0.wav,110389,0,0.55,1,9,3,dog_bark
110621-7-0-0.wav,110621,0,4,1,4,7,jackhammer
110621-7-0-1.wav,110621,0.5,4.5,1,4,7,jackhammer
110621-7-0-2.wav,110621,1,5,1,4,7,jackhammer
110621-7-0-3.wav,110621,1.5,5.5,1,4,7,jackhammer
110622-6-0-0.wav,110622,0,1.5,1,3,6,gun_shot
110688-3-0-11.wav,110688,5.5,9.5,2,8,3,dog_bark
110688-3-0-17.wav,110688,8.5,12.5,2,8,3,dog_bark
110688-3-0-2.wav,110688,1,5,2,8,3,dog_bark
110688-3-0-32.wav,110688,16,20,2,8,3,dog_bark
110868-9-0-11.wav,110868,5.5,9.5,1,6,9,street_music
110868-9-0-13.wav,110868,6.5,10.5,1,6,9,street_music
110868-9-0-14.wav,110868,7,11,1,6,9,street_music
110868-9-0-15.wav,110868,7.5,11.5,1,6,9,street_music
110868-9-0-6.wav,110868,3,7,1,6,9,street_music
110868-9-0-8.wav,110868,4,8,1,6,9,street_music
110918-3-0-1.wav,110918,0.5,4.5,1,7,3,dog_bark
110918-3-0-26.wav,110918,13,17,1,7,3,dog_bark
110918-3-0-40.wav,110918,20,24,1,7,3,dog_bark
110918-3-0-9.wav,110918,4.5,8.5,1,7,3,dog_bark
111048-6-0-0.wav,111048,0,1.31,1,6,6,gun_shot
111386-5-0-0.wav,111386,2.78,6.78,1,6,5,engine_idling
111386-5-0-1.wav,111386,3.28,7.28,1,6,5,engine_idling
111386-5-0-2.wav,111386,3.78,7.78,1,6,5,engine_idling
111386-5-0-3.wav,111386,4.28,8.28,1,6,5,engine_idling
111386-5-0-4.wav,111386,4.78,8.78,1,6,5,engine_idling
111386-5-0-5.wav,111386,5.28,9.28,1,6,5,engine_idling
111386-5-0-6.wav,111386,5.78,9.78,1,6,5,engine_idling
111386-5-0-7.wav,111386,6.28,10.28,1,6,5,engine_idling
111386-5-1-0.wav,111386,28.89,32.89,1,6,5,engine_idling
111386-5-1-1.wav,111386,29.39,33.39,1,6,5,engine_idling
111386-5-1-10.wav,111386,33.89,37.89,1,6,5,engine_idling
111386-5-1-11.wav,111386,34.39,38.39,1,6,5,engine_idling
111386-5-1-12.wav,111386,34.89,38.89,1,6,5,engine_idling
111386-5-1-13.wav,111386,35.39,39.39,1,6,5,engine_idling
111386-5-1-14.wav,111386,35.89,39.89,1,6,5,engine_idling
111386-5-1-2.wav,111386,29.89,33.89,1,6,5,engine_idling
111386-5-1-3.wav,111386,30.39,34.39,1,6,5,engine_idling
111386-5-1-4.wav,111386,30.89,34.89,1,6,5,engine_idling
111386-5-1-5.wav,111386,31.39,35.39,1,6,5,engine_idling
111386-5-1-6.wav,111386,31.89,35.89,1,6,5,engine_idling
111386-5-1-7.wav,111386,32.39,36.39,1,6,5,engine_idling
111386-5-1-8.wav,111386,32.89,36.89,1,6,5,engine_idling
111386-5-1-9.wav,111386,33.39,37.39,1,6,5,engine_idling
111671-8-0-0.wav,111671,1.2,5.2,1,5,8,siren
111671-8-0-1.wav,111671,1.7,5.7,1,5,8,siren
111671-8-0-10.wav,111671,6.2,10.2,1,5,8,siren
111671-8-0-11.wav,111671,6.7,10.7,1,5,8,siren
111671-8-0-12.wav,111671,7.2,11.2,1,5,8,siren
111671-8-0-13.wav,111671,7.7,11.7,1,5,8,siren
111671-8-0-14.wav,111671,8.2,12.2,1,5,8,siren
111671-8-0-15.wav,111671,8.7,12.7,1,5,8,siren
111671-8-0-16.wav,111671,9.2,13.2,1,5,8,siren
111671-8-0-17.wav,111671,9.7,13.7,1,5,8,siren
111671-8-0-18.wav,111671,10.2,14.2,1,5,8,siren
111671-8-0-19.wav,111671,10.7,14.7,1,5,8,siren
111671-8-0-2.wav,111671,2.2,6.2,1,5,8,siren
111671-8-0-20.wav,111671,11.2,15.2,1,5,8,siren
111671-8-0-21.wav,111671,11.7,15.7,1,5,8,siren
111671-8-0-22.wav,111671,12.2,16.2,1,5,8,siren
111671-8-0-3.wav,111671,2.7,6.7,1,5,8,siren
111671-8-0-4.wav,111671,3.2,7.2,1,5,8,siren
111671-8-0-5.wav,111671,3.7,7.7,1,5,8,siren
111671-8-0-6.wav,111671,4.2,8.2,1,5,8,siren
111671-8-0-7.wav,111671,4.7,8.7,1,5,8,siren
111671-8-0-8.wav,111671,5.2,9.2,1,5,8,siren
111671-8-0-9.wav,111671,5.7,9.7,1,5,8,siren
112075-5-0-0.wav,112075,8.04,12.04,2,3,5,engine_idling
112075-5-0-1.wav,112075,8.54,12.54,2,3,5,engine_idling
112075-5-0-2.wav,112075,9.04,13.04,2,3,5,engine_idling
112195-3-0-38.wav,112195,19,23,1,2,3,dog_bark
112195-3-0-48.wav,112195,24,28,1,2,3,dog_bark
112195-3-0-57.wav,112195,28.5,32.5,1,2,3,dog_bark
112195-3-0-80.wav,112195,40,44,1,2,3,dog_bark
113160-8-0-0.wav,113160,0.1,0.9,1,4,8,siren
113201-5-0-0.wav,113201,0,4,1,2,5,engine_idling
113201-5-0-1.wav,113201,0.5,4.5,1,2,5,engine_idling
113201-5-0-2.wav,113201,1,5,1,2,5,engine_idling
113201-5-0-3.wav,113201,1.5,5.5,1,2,5,engine_idling
113201-5-0-4.wav,113201,2,6,1,2,5,engine_idling
113201-5-0-5.wav,113201,2.5,6.5,1,2,5,engine_idling
113201-5-0-6.wav,113201,3,7,1,2,5,engine_idling
113201-5-0-7.wav,113201,3.5,7.5,1,2,5,engine_idling
113202-5-0-0.wav,113202,0,4,1,8,5,engine_idling
113202-5-0-1.wav,113202,0.5,4.5,1,8,5,engine_idling
113202-5-0-10.wav,113202,5,9,1,8,5,engine_idling
113202-5-0-11.wav,113202,5.5,9.5,1,8,5,engine_idling
113202-5-0-12.wav,113202,6,10,1,8,5,engine_idling
113202-5-0-13.wav,113202,6.5,10.5,1,8,5,engine_idling
113202-5-0-14.wav,113202,7,11,1,8,5,engine_idling
113202-5-0-15.wav,113202,7.5,11.5,1,8,5,engine_idling
113202-5-0-16.wav,113202,8,12,1,8,5,engine_idling
113202-5-0-17.wav,113202,8.5,12.5,1,8,5,engine_idling
113202-5-0-18.wav,113202,9,13,1,8,5,engine_idling
113202-5-0-19.wav,113202,9.5,13.5,1,8,5,engine_idling
113202-5-0-2.wav,113202,1,5,1,8,5,engine_idling
113202-5-0-20.wav,113202,10,14,1,8,5,engine_idling
113202-5-0-21.wav,113202,10.5,14.5,1,8,5,engine_idling
113202-5-0-22.wav,113202,11,15,1,8,5,engine_idling
113202-5-0-23.wav,113202,11.5,15.5,1,8,5,engine_idling
113202-5-0-24.wav,113202,12,16,1,8,5,engine_idling
113202-5-0-25.wav,113202,12.5,16.5,1,8,5,engine_idling
113202-5-0-26.wav,113202,13,17,1,8,5,engine_idling
113202-5-0-27.wav,113202,13.5,17.5,1,8,5,engine_idling
113202-5-0-28.wav,113202,14,18,1,8,5,engine_idling
113202-5-0-3.wav,113202,1.5,5.5,1,8,5,engine_idling
113202-5-0-4.wav,113202,2,6,1,8,5,engine_idling
113202-5-0-5.wav,113202,2.5,6.5,1,8,5,engine_idling
113202-5-0-6.wav,113202,3,7,1,8,5,engine_idling
113202-5-0-7.wav,113202,3.5,7.5,1,8,5,engine_idling
113202-5-0-8.wav,113202,4,8,1,8,5,engine_idling
113202-5-0-9.wav,113202,4.5,8.5,1,8,5,engine_idling
113203-5-0-0.wav,113203,43.49,47.49,1,8,5,engine_idling
113203-5-0-1.wav,113203,43.99,47.99,1,8,5,engine_idling
113203-5-0-2.wav,113203,44.49,48.49,1,8,5,engine_idling
113203-5-0-3.wav,113203,44.99,48.99,1,8,5,engine_idling
113203-5-0-4.wav,113203,45.49,49.49,1,8,5,engine_idling
113203-5-0-5.wav,113203,45.99,49.99,1,8,5,engine_idling
113203-5-0-6.wav,113203,46.49,50.49,1,8,5,engine_idling
113203-5-0-7.wav,113203,46.99,50.99,1,8,5,engine_idling
113203-5-0-8.wav,113203,47.49,51.49,1,8,5,engine_idling
113203-5-1-0.wav,113203,79.24,83.24,1,8,5,engine_idling
113203-5-1-1.wav,113203,79.74,83.74,1,8,5,engine_idling
113203-5-1-2.wav,113203,80.24,84.24,1,8,5,engine_idling
113203-5-2-0.wav,113203,94.77,97.31,1,8,5,engine_idling
113203-5-3-0.wav,113203,100.51,104.51,1,8,5,engine_idling
113203-5-3-1.wav,113203,101.01,105.01,1,8,5,engine_idling
113203-5-4-0.wav,113203,115.9,119.9,1,8,5,engine_idling
113203-5-5-0.wav,113203,125.09,128.35,1,8,5,engine_idling
113203-5-6-0.wav,113203,132.93,136.93,1,8,5,engine_idling
113203-5-7-0.wav,113203,141.58,142.62,1,8,5,engine_idling
113203-5-8-0.wav,113203,145.88,146.83,1,8,5,engine_idling
113205-5-0-0.wav,113205,2.12,5.36,1,1,5,engine_idling
113205-5-1-0.wav,113205,27.04,31.04,1,1,5,engine_idling
113205-5-1-1.wav,113205,27.54,31.54,1,1,5,engine_idling
113205-5-1-2.wav,113205,28.04,32.04,1,1,5,engine_idling
113205-5-1-3.wav,113205,28.54,32.54,1,1,5,engine_idling
113205-5-1-4.wav,113205,29.04,33.04,1,1,5,engine_idling
113205-5-1-5.wav,113205,29.54,33.54,1,1,5,engine_idling
113205-5-1-6.wav,113205,30.04,34.04,1,1,5,engine_idling
113205-5-1-7.wav,113205,30.54,34.54,1,1,5,engine_idling
113205-5-1-8.wav,113205,31.04,35.04,1,1,5,engine_idling
113205-5-1-9.wav,113205,31.54,35.54,1,1,5,engine_idling
113216-5-0-0.wav,113216,2.69,6.69,1,8,5,engine_idling
113216-5-0-1.wav,113216,3.19,7.19,1,8,5,engine_idling
113216-5-0-2.wav,113216,3.69,7.69,1,8,5,engine_idling
113216-5-0-3.wav,113216,4.19,8.19,1,8,5,engine_idling
113216-5-0-4.wav,113216,4.69,8.69,1,8,5,engine_idling
113601-9-0-22.wav,113601,36.25,40.25,2,5,9,street_music
113601-9-0-3.wav,113601,26.75,30.75,2,5,9,street_music
113601-9-0-33.wav,113601,41.75,45.75,2,5,9,street_music
113601-9-0-34.wav,113601,42.25,46.25,2,5,9,street_music
113601-9-0-35.wav,113601,42.75,46.75,2,5,9,street_music
113601-9-0-42.wav,113601,46.25,50.25,2,5,9,street_music
113785-3-0-0.wav,113785,0.26,0.7,1,2,3,dog_bark
113785-3-1-0.wav,113785,0.99,1.59,1,2,3,dog_bark
114280-3-0-0.wav,114280,0,4,1,8,3,dog_bark
114280-3-0-1.wav,114280,0.5,4.5,1,8,3,dog_bark
114587-3-0-2.wav,114587,2.47,6.47,1,1,3,dog_bark
114587-3-0-4.wav,114587,3.47,7.47,1,1,3,dog_bark
114587-3-0-5.wav,114587,3.97,7.97,1,1,3,dog_bark
114587-3-0-7.wav,114587,4.97,8.97,1,1,3,dog_bark
115239-9-0-0.wav,115239,0,4,1,5,9,street_music
115239-9-0-1.wav,115239,0.5,4.5,1,5,9,street_music
115239-9-0-2.wav,115239,1,5,1,5,9,street_music
115239-9-0-3.wav,115239,1.5,5.5,1,5,9,street_music
115239-9-0-4.wav,115239,2,6,1,5,9,street_music
115239-9-0-5.wav,115239,2.5,6.5,1,5,9,street_music
115240-9-0-1.wav,115240,5.83,9.83,1,8,9,street_music
115240-9-0-16.wav,115240,13.33,17.33,1,8,9,street_music
115240-9-0-28.wav,115240,19.33,23.33,1,8,9,street_music
115240-9-0-34.wav,115240,22.33,26.33,1,8,9,street_music
115240-9-0-36.wav,115240,23.33,27.33,1,8,9,street_music
115240-9-0-4.wav,115240,7.33,11.33,1,8,9,street_music
115241-9-0-1.wav,115241,0.5,4.5,1,10,9,street_music
115241-9-0-14.wav,115241,7,11,1,10,9,street_music
115241-9-0-2.wav,115241,1,5,1,10,9,street_music
115241-9-0-20.wav,115241,10,14,1,10,9,street_music
115241-9-0-6.wav,115241,3,7,1,10,9,street_music
115241-9-0-8.wav,115241,4,8,1,10,9,street_music
115241-9-0-9.wav,115241,4.5,8.5,1,10,9,street_music
115242-9-0-14.wav,115242,7,11,1,7,9,street_music
115242-9-0-44.wav,115242,22,26,1,7,9,street_music
115242-9-0-55.wav,115242,27.5,31.5,1,7,9,street_music
115242-9-0-68.wav,115242,34,38,1,7,9,street_music
115242-9-0-70.wav,115242,35,39,1,7,9,street_music
115242-9-0-83.wav,115242,41.5,45.5,1,7,9,street_music
115243-9-0-0.wav,115243,0,4,1,6,9,street_music
115243-9-0-16.wav,115243,8,12,1,6,9,street_music
115243-9-0-4.wav,115243,2,6,1,6,9,street_music
115243-9-0-46.wav,115243,23,27,1,6,9,street_music
115243-9-0-81.wav,115243,40.5,44.5,1,6,9,street_music
115243-9-0-94.wav,115243,47,51,1,6,9,street_music
115411-3-0-0.wav,115411,4.35,5.37,2,7,3,dog_bark
115411-3-2-0.wav,115411,15.32,18.94,2,7,3,dog_bark
115411-3-3-0.wav,115411,23.16,27.16,2,7,3,dog_bark
115415-9-0-0.wav,115415,0.6,4.6,2,4,9,street_music
115415-9-0-1.wav,115415,1.1,5.1,2,4,9,street_music
115415-9-0-4.wav,115415,2.6,6.6,2,4,9,street_music
115415-9-0-5.wav,115415,3.1,7.1,2,4,9,street_music
115415-9-0-6.wav,115415,3.6,7.6,2,4,9,street_music
115415-9-0-7.wav,115415,4.1,8.1,2,4,9,street_music
115418-9-0-11.wav,115418,5.5,9.5,1,10,9,street_music
115418-9-0-12.wav,115418,6,10,1,10,9,street_music
115418-9-0-15.wav,115418,7.5,11.5,1,10,9,street_music
115418-9-0-20.wav,115418,10,14,1,10,9,street_music
115418-9-0-29.wav,115418,14.5,18.5,1,10,9,street_music
115418-9-0-6.wav,115418,3,7,1,10,9,street_music
115535-3-0-0.wav,115535,0,0.49,1,4,3,dog_bark
115536-3-0-0.wav,115536,0,2.96,1,3,3,dog_bark
115537-3-0-0.wav,115537,1.67,2.34,1,2,3,dog_bark
116163-3-0-0.wav,116163,0.76,1.04,2,5,3,dog_bark
116163-3-1-0.wav,116163,1.35,1.76,2,5,3,dog_bark
116163-3-2-0.wav,116163,2.14,3.26,1,5,3,dog_bark
116400-3-0-2.wav,116400,1,5,1,3,3,dog_bark
116400-3-1-0.wav,116400,12.27,16.27,1,3,3,dog_bark
116400-3-1-1.wav,116400,12.77,16.77,1,3,3,dog_bark
116400-3-1-2.wav,116400,13.27,17.27,1,3,3,dog_bark
116423-2-0-0.wav,116423,0,4,1,6,2,children_playing
116423-2-0-1.wav,116423,0.5,4.5,1,6,2,children_playing
116423-2-0-2.wav,116423,1,5,1,6,2,children_playing
116423-2-0-3.wav,116423,1.5,5.5,1,6,2,children_playing
116423-2-0-4.wav,116423,2,6,1,6,2,children_playing
116483-3-0-1.wav,116483,0.5,4.5,1,9,3,dog_bark
116483-3-0-2.wav,116483,1,5,1,9,3,dog_bark
116483-3-1-0.wav,116483,17.56,21.56,1,9,3,dog_bark
116483-3-1-2.wav,116483,18.56,22.56,1,9,3,dog_bark
116484-3-0-12.wav,116484,6,10,1,4,3,dog_bark
116484-3-0-16.wav,116484,8,12,1,4,3,dog_bark
116484-3-0-6.wav,116484,3,7,1,4,3,dog_bark
116484-3-0-8.wav,116484,4,8,1,4,3,dog_bark
116485-3-0-4.wav,116485,2,6,1,7,3,dog_bark
116485-3-0-6.wav,116485,3,7,1,7,3,dog_bark
116485-3-2-0.wav,116485,27.6,31.6,1,7,3,dog_bark
